RESULT_ID,STUDENT_ID,SCHEMA_ID,ALGORITHM_ID,VISUAL_FEEDBACK,GESTURES,BLOCKS,TEXT,TIME,TIMESTAMP,ORIGINAL_ALGORITHM,ARTEFACT_DIMENSION,ARTEFACT_TYPE,ARTEFACT_CATEGORY,LOG_TIME,ALGORITHM,COMPLETE,COLORED_CORRECTLY_old,COLORED_x,DOMAIN_x,CORRECT_old,COLORED_CORRECTLY,COLORED_y,DOMAIN_y,CORRECT,DOMAIN,TIME_DIFF
20,5,4,62,False,False,False,True,109.0,2023-03-29 09:08:12.861306,"go(f3),paint({blue},6,down),go(f4),paint({yellow},6,down),go(d1),paint({yellow},2,down),go(d2),paint({red},2,down),go(d5),paint({red},2,down),fill_empty(blue)",3.0,3 (P),Visual programming interface,102.0,"go(f3),paint({blue},6,down),go(f4),paint({yellow},6,down),go(d1),paint({yellow},2,down),go(d2),paint({red},2,down),go(d5),paint({red},2,down),fill_empty(blue)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,7.0
26,5,5,80,False,False,False,True,91.0,2023-03-29 09:09:44.572571,"go(f3),paint({yellow},6,down),go(f4),paint({blue},6,down),go(d1),paint({red},4,square right down left),go(d5),paint({green},4,square right down left)",3.0,3 (P),Visual programming interface,80.0,"go(f3),paint({yellow},6,down),go(f4),paint({blue},6,down),go(d1),paint({red},4,square right down left),go(d5),paint({green},4,square right down left)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,11.0
33,5,6,102,True,False,False,True,139.0,2023-03-29 09:12:04.540913,"go(f4),paint({green},6,l down right),go(f3),paint({blue},6,l down left),go(c1),paint({yellow},6,l right down),fill_empty(red)",2.0,2 (PF),Visual programming interface + feedback,130.0,"go(f4),paint({green},6,l down right),go(f3),paint({blue},6,l down left),go(c1),paint({yellow},6,l right down),fill_empty(red)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,9.0
35,5,7,123,False,True,False,False,51.0,2023-03-29 09:12:57.077963,"go(f4),go(f4),paint(red),go(e3),paint(red),go(d2),paint(red),go(c1),paint(red),go(c3),paint(red),go(d4),paint(red),go(d6),paint(red),go(c5),paint(red),go(b4),paint(red),go(f3),paint(yellow),go(e4),paint(yellow),go(d3),paint(yellow),go(d1),paint(yellow),go(c2),paint(yellow),go(c4),paint(yellow),go(d5),paint(yellow),go(c6),paint(yellow),go(c4),paint(yellow),go(b3),paint(yellow),go(a4),paint(yellow)",1.0,1 (G),Gesture-interface,40.0,"go(f4),go(f4),paint(red),go(e3),paint(red),go(d2),paint(red),go(c1),paint(red),go(c3),paint(red),go(d4),paint(red),go(d6),paint(red),go(c5),paint(red),go(b4),paint(red),go(f3),paint(yellow),go(e4),paint(yellow),go(d3),paint(yellow),go(d1),paint(yellow),go(c2),paint(yellow),go(c4),paint(yellow),go(d5),paint(yellow),go(c6),paint(yellow),go(c4),paint(yellow),go(b3),paint(yellow),go(a4),paint(yellow)",True,19.0,19.0,virtual,False,19.0,19.0,virtual,False,,11.0
47,5,8,147,True,False,True,False,213.0,2023-03-29 09:16:31.862111,"go(f4),paint({red},4,diagonal down left),go(f3),paint(yellow),go(d1),paint({yellow,red},6,right),go(c1),paint({red,blue},6,right),go(b4),paint({red},2,diagonal down left),go(b3),paint(yellow),go(a4),paint(blue),go(e4),paint(blue)",2.0,2 (PF),Visual programming interface + feedback,208.0,"go(f4),paint({red},4,diagonal down left),go(f3),paint(yellow),go(d1),paint({yellow,red},6,right),go(c1),paint({red,blue},6,right),go(b4),paint({red},2,diagonal down left),go(b3),paint(yellow),go(a4),paint(blue),go(e4),paint(blue)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,5.0
49,5,9,167,True,False,False,True,90.0,2023-03-29 09:18:02.862767,"go(f4),paint({green,yellow},6,down),go(f3),paint({blue,red},6,down),go(d1),paint({blue,green},6,right),go(c1),paint({red,yellow},6,right)",2.0,2 (PF),Visual programming interface + feedback,83.0,"go(f4),paint({green,yellow},6,down),go(f3),paint({blue,red},6,down),go(d1),paint({blue,green},6,right),go(c1),paint({red,yellow},6,right)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,7.0
51,5,10,178,True,True,False,False,117.0,2023-03-29 09:20:00.884809,"go(f3),paint({blue},2,right),go(e3),paint({yellow},4,square right down left),go(a1),go(d1),paint(yellow),go(d6),paint(yellow),go(d2),paint(blue),go(d5),paint(blue),go(c2),paint(yellow),go(c5),paint(yellow),go(c3),paint(blue),go(c4),paint(blue),go(b3),paint(blue),go(b4),paint(blue),go(a3),paint(yellow),go(a4),paint(yellow),go(c1),paint(blue),go(c6),paint(blue)",0.0,0 (GF),Gesture interface + feedback,89.0,"go(f3),paint({blue},2,right),go(e3),paint({yellow},4,square right down left),go(d1),paint(yellow),go(d6),paint(yellow),go(d2),paint(blue),go(d5),paint(blue),go(c2),paint(yellow),go(c5),paint(yellow),go(c3),paint(blue),go(c4),paint(blue),go(b3),paint(blue),go(b4),paint(blue),go(a3),paint(yellow),go(a4),paint(yellow),go(c1),paint(blue),go(c6),paint(blue)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,28.0
53,5,11,199,True,True,False,False,115.0,2023-03-29 09:21:56.386307,"go(f3),paint({blue},2,right),go(e3),paint({green},2,right),go(c1),paint({red},2,right),go(c1),go(d3),paint(red),go(d4),paint(red),go(c5),paint(red),go(c6),paint(red),go(d2),paint(blue),go(d5),paint(blue),go(b3),paint(blue),go(b4),paint(blue),go(c3),paint(yellow),go(c4),paint(yellow),go(a3),paint(yellow),go(a4),paint(yellow),go(d1),paint(green),go(d6),paint(green)",0.0,0 (GF),Gesture interface + feedback,107.0,"go(f3),paint({blue},2,right),go(e3),paint({green},2,right),go(c1),paint({red},2,right),go(c1),go(d3),paint(red),go(d4),paint(red),go(c5),paint(red),go(c6),paint(red),go(d2),paint(blue),go(d5),paint(blue),go(b3),paint(blue),go(b4),paint(blue),go(c3),paint(yellow),go(c4),paint(yellow),go(a3),paint(yellow),go(a4),paint(yellow),go(d1),paint(green),go(d6),paint(green)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,8.0
54,5,12,214,True,True,False,False,114.0,2023-03-29 09:23:51.709609,"go(e3),paint(red),go(f3),paint(blue),go(f4),paint(green),go(e4),paint(yellow),go(d3),paint(blue),go(d5),paint(blue),go(c4),paint(blue),go(c1),paint(blue),go(d1),paint(yellow),go(b3),paint(yellow),go(c5),paint(yellow),go(a4),paint(yellow),go(d2),paint(green),go(c3),paint(green),go(d5),paint(green),go(c6),paint(green),go(d4),paint(green),go(c2),paint(red),go(c2),paint(red),go(d6),paint(red),go(b4),paint(red),go(a3),paint(red)",0.0,0 (GF),Gesture interface + feedback,105.0,"go(e3),paint(red),go(f3),paint(blue),go(f4),paint(green),go(e4),paint(yellow),go(d3),paint(blue),go(d5),paint(blue),go(c4),paint(blue),go(c1),paint(blue),go(d1),paint(yellow),go(b3),paint(yellow),go(c5),paint(yellow),go(a4),paint(yellow),go(d2),paint(green),go(c3),paint(green),go(d5),paint(green),go(c6),paint(green),go(d4),paint(green),go(c2),paint(red),go(c2),paint(red),go(d6),paint(red),go(b4),paint(red),go(a3),paint(red)",True,19.0,20.0,virtual,False,19.0,20.0,virtual,False,,9.0
5,6,1,2,False,False,False,True,10.0,2023-03-29 09:02:55.156958,fill_empty(blue),3.0,3 (P),Visual programming interface,1.0,fill_empty(blue),True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,9.0
6,6,2,14,False,False,True,False,47.0,2023-03-29 09:03:43.592180,"go(c1),paint({blue},2,square right down left),go(f3),paint({blue},6,down),fill_empty(yellow)",3.0,3 (P),Visual programming interface,37.0,"go(c1),paint({blue},2,square right down left),go(f3),paint({blue},6,down),fill_empty(yellow)",True,16.0,20.0,virtual,False,16.0,20.0,virtual,False,,10.0
11,6,3,37,False,False,True,False,117.0,2023-03-29 09:05:46.906737,"go(c1),paint({yellow},2,up),go(d2),paint({red},2,down),go(f3),paint({yellow},:,down),go(f4),paint({red},:,down),go(d5),paint({yellow},2,down),go(d6),paint({red},2,down)",3.0,3 (P),Visual programming interface,109.0,"go(c1),paint({yellow},2,up),go(d2),paint({red},2,down),go(f3),paint({yellow},:,down),go(f4),paint({red},:,down),go(d5),paint({yellow},2,down),go(d6),paint({red},2,down)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,8.0
18,6,4,61,True,False,True,False,117.0,2023-03-29 09:07:45.935234,"go(d1),paint({yellow},2,down),go(d2),paint({red},2,down),go(f3),paint({blue},6,down),mirror(vertical),go(f4),paint({yellow},6,down)",2.0,2 (PF),Visual programming interface + feedback,114.0,"go(d1),paint({yellow},2,down),go(d2),paint({red},2,down),go(f3),paint({blue},6,down),mirror(vertical),go(f4),paint({yellow},6,down)",True,18.0,20.0,virtual,False,18.0,20.0,virtual,False,,3.0
23,6,5,79,False,False,True,False,79.0,2023-03-29 09:09:10.614960,"go(d1),paint({red},2,square right down left),go(f3),paint({yellow},:,down),go(f4),paint({blue},:,down),fill_empty(green)",3.0,3 (P),Visual programming interface,73.0,"go(d1),paint({red},2,square right down left),go(f3),paint({yellow},:,down),go(f4),paint({blue},:,down),fill_empty(green)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,6.0
29,6,6,101,True,False,True,False,70.0,2023-03-29 09:10:22.637863,"go(d1),paint({blue},2,l right up),go(c1),paint({yellow},2,l right down),go(f4),paint({green},2,l down right),fill_empty(red)",2.0,2 (PF),Visual programming interface + feedback,67.0,"go(d1),paint({blue},2,l right up),go(c1),paint({yellow},2,l right down),go(f4),paint({green},2,l down right),fill_empty(red)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,3.0
36,6,7,124,True,False,True,False,161.0,2023-03-29 09:13:04.360336,"go(c1),paint({red},2,zig-zag up right left),go(e3),paint({red},2,diagonal up right),go(b4),paint({red},2,diagonal down left),fill_empty(yellow)",2.0,2 (PF),Visual programming interface + feedback,146.0,"go(c1),paint({red},2,zig-zag up right left),go(e3),paint({red},2,diagonal up right),go(b4),paint({red},2,diagonal down left),fill_empty(yellow)",True,14.0,20.0,virtual,False,14.0,20.0,virtual,False,,15.0
39,6,8,146,False,True,False,False,44.0,2023-03-29 09:13:49.732059,"go(f3),paint(yellow),go(d3),paint(yellow),go(d1),paint(yellow),go(b3),paint(yellow),go(d5),paint(yellow),go(d6),paint(red),go(c5),paint(red),go(d4),paint(red),go(b4),paint(red),go(c3),paint(red),go(d2),paint(red),go(c1),paint(red),go(c5),paint(red),go(e3),paint(red),go(f4),paint(red),go(a3),paint(red),go(e4),paint(blue),go(c2),paint(blue),go(c4),paint(blue),go(c6),paint(blue),go(a4),paint(blue),go(d1),paint(yellow),go(f3),paint(yellow),go(d3),paint(yellow),go(d5),paint(yellow),go(b3),paint(yellow)",1.0,1 (G),Gesture-interface,38.0,"go(f3),paint(yellow),go(d3),paint(yellow),go(d1),paint(yellow),go(b3),paint(yellow),go(d5),paint(yellow),go(d6),paint(red),go(c5),paint(red),go(d4),paint(red),go(b4),paint(red),go(c3),paint(red),go(d2),paint(red),go(c1),paint(red),go(c5),paint(red),go(e3),paint(red),go(f4),paint(red),go(a3),paint(red),go(e4),paint(blue),go(c2),paint(blue),go(c4),paint(blue),go(c6),paint(blue),go(a4),paint(blue),go(d1),paint(yellow),go(f3),paint(yellow),go(d3),paint(yellow),go(d5),paint(yellow),go(b3),paint(yellow)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,6.0
41,6,9,166,True,True,False,False,48.0,2023-03-29 09:14:38.854263,"go(f3),paint(blue),go(d3),paint(blue),go(d5),paint(blue),go(b3),paint(blue),go(d1),paint(blue),go(e3),paint(red),go(c5),paint(red),go(c3),paint(red),go(a3),paint(red),go(d1),paint(red),go(c1),paint(red),go(d1),paint(blue),go(f4),paint(green),go(d2),paint(green),go(d4),paint(green),go(d6),paint(green),go(b4),paint(green),go(c2),paint(yellow),go(c4),paint(yellow),go(c6),paint(yellow),go(a4),paint(yellow),go(e4),paint(yellow)",0.0,0 (GF),Gesture interface + feedback,39.0,"go(f3),paint(blue),go(d3),paint(blue),go(d5),paint(blue),go(b3),paint(blue),go(d1),paint(blue),go(e3),paint(red),go(c5),paint(red),go(c3),paint(red),go(a3),paint(red),go(d1),paint(red),go(c1),paint(red),go(d1),paint(blue),go(f4),paint(green),go(d2),paint(green),go(d4),paint(green),go(d6),paint(green),go(b4),paint(green),go(c2),paint(yellow),go(c4),paint(yellow),go(c6),paint(yellow),go(a4),paint(yellow),go(e4),paint(yellow)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,9.0
42,6,10,177,False,True,False,False,22.0,2023-03-29 09:15:02.286617,"go(f3),paint(blue),go(f4),paint(blue),go(c1),paint(blue),go(d2),paint(blue),go(c3),paint(blue),go(c4),paint(blue),go(b4),paint(blue),go(b3),paint(blue),go(d5),paint(blue),go(c6),paint(blue),fill_empty(yellow)",1.0,1 (G),Gesture-interface,15.0,"go(f3),paint(blue),go(f4),paint(blue),go(c1),paint(blue),go(d2),paint(blue),go(c3),paint(blue),go(c4),paint(blue),go(b4),paint(blue),go(b3),paint(blue),go(d5),paint(blue),go(c6),paint(blue),fill_empty(yellow)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,7.0
44,6,11,198,False,True,False,False,42.0,2023-03-29 09:15:46.456373,"go(f3),paint(blue),go(f4),paint(blue),go(d2),paint(blue),go(d5),paint(blue),go(b4),paint(blue),go(b3),paint(blue),go(d3),paint(red),go(d4),paint(red),go(d3),paint(red),go(c5),paint(red),go(c6),paint(red),go(c2),paint(red),go(c1),paint(red),go(e3),paint(green),go(e4),paint(green),go(d6),paint(green),go(d1),paint(green),go(c3),paint(yellow),go(c4),paint(yellow),go(a3),paint(yellow),go(a4),paint(yellow)",1.0,1 (G),Gesture-interface,37.0,"go(f3),paint(blue),go(f4),paint(blue),go(d2),paint(blue),go(d5),paint(blue),go(b4),paint(blue),go(b3),paint(blue),go(d3),paint(red),go(d4),paint(red),go(d3),paint(red),go(c5),paint(red),go(c6),paint(red),go(c2),paint(red),go(c1),paint(red),go(e3),paint(green),go(e4),paint(green),go(d6),paint(green),go(d1),paint(green),go(c3),paint(yellow),go(c4),paint(yellow),go(a3),paint(yellow),go(a4),paint(yellow)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,5.0
46,6,12,213,True,True,False,False,33.0,2023-03-29 09:16:21.090090,"go(f3),paint(blue),go(d3),paint(blue),go(d5),paint(blue),go(c4),paint(blue),go(c1),paint(blue),go(f4),paint(green),go(d2),paint(green),go(d4),paint(green),go(c3),paint(green),go(c5),paint(green),go(c6),paint(green),go(c5),paint(yellow),go(b3),paint(yellow),go(a4),paint(yellow),go(e4),paint(yellow),go(d1),paint(yellow),go(e3),paint(red),go(d6),paint(red),go(b4),paint(red),go(a3),paint(red),go(c2),paint(red)",0.0,0 (GF),Gesture interface + feedback,29.0,"go(f3),paint(blue),go(d3),paint(blue),go(d5),paint(blue),go(c4),paint(blue),go(c1),paint(blue),go(f4),paint(green),go(d2),paint(green),go(d4),paint(green),go(c3),paint(green),go(c5),paint(green),go(c6),paint(green),go(c5),paint(yellow),go(b3),paint(yellow),go(a4),paint(yellow),go(e4),paint(yellow),go(d1),paint(yellow),go(e3),paint(red),go(d6),paint(red),go(b4),paint(red),go(a3),paint(red),go(c2),paint(red)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,4.0
60,7,1,2,True,False,False,True,34.0,2023-03-29 09:27:03.770597,fill_empty(blue),2.0,2 (PF),Visual programming interface + feedback,11.0,fill_empty(blue),True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,23.0
67,7,2,19,True,True,False,False,222.0,2023-03-29 09:30:47.019592,"go(d1),paint({blue},2,square down right up),go(f3),paint({blue},6,down),go(f4),paint({yellow},6,down),go(d5),paint({yellow},2,square down right up)",0.0,0 (GF),Gesture interface + feedback,211.0,"go(d1),paint({blue},2,square down right up),go(f3),paint({blue},6,down),go(f4),paint({yellow},6,down),go(d5),paint({yellow},2,square down right up)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,11.0
75,7,3,43,True,False,True,False,206.0,2023-03-29 09:34:14.613597,"go(d1),paint({yellow},2,down),go(d2),paint({red},2,down),go(f3),paint({yellow},6,down),go(f4),paint({red},6,down),go(d5),paint({yellow},2,down),go(d6),paint({red},2,down)",2.0,2 (PF),Visual programming interface + feedback,195.0,"go(d1),paint({yellow},2,down),go(d2),paint({red},2,down),go(f3),paint({yellow},6,down),go(f4),paint({red},6,down),go(d5),paint({yellow},2,down),go(d6),paint({red},2,down)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,11.0
76,7,4,67,True,True,False,False,31.0,2023-03-29 09:34:46.209937,"go(f3),paint({blue},6,down),go(f4),paint({yellow},6,down),go(d1),paint({yellow},2,down),go(d2),paint({red},2,down),go(d5),paint(red),go(d5),paint({red},2,down),go(d6),paint({blue},2,down)",1.0,1 (G),Gesture-interface,24.0,"go(f3),paint({blue},6,down),go(f4),paint({yellow},6,down),go(d1),paint({yellow},2,down),go(d2),paint({red},2,down),go(d5),paint(red),go(d5),paint({red},2,down),go(d6),paint({blue},2,down)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,7.0
84,7,5,82,True,False,True,False,151.0,2023-03-29 09:37:19.052239,"go(d1),paint({red},2,square down right up),go(f3),paint({yellow},6,down),go(f4),paint({blue},6,down),go(d5),paint({green},2,square down right up)",3.0,3 (P),Visual programming interface,141.0,"go(d1),paint({red},2,square down right up),go(f3),paint({yellow},6,down),go(f4),paint({blue},6,down),go(d5),paint({green},2,square down right up)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,10.0
86,7,6,107,True,True,False,False,27.0,2023-03-29 09:37:48.043340,"go(a4),paint({red},5,l up right),go(c1),paint({yellow},5,l right down),go(f4),paint({green},5,l down right),go(f3),paint({blue},5,l down left)",1.0,1 (G),Gesture-interface,18.0,"go(a4),paint({red},5,l up right),go(c1),paint({yellow},5,l right down),go(f4),paint({green},5,l down right),go(f3),paint({blue},5,l down left)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,9.0
90,7,7,128,True,True,False,False,73.0,2023-03-29 09:39:02.314165,"go(c1),paint(red),go(d2),paint(red),go(e3),paint(red),go(e4),paint(red),go(f4),paint(red),go(c3),paint({red},2,diagonal up right),go(a3),paint({red},4,diagonal up right),go(f3),paint(yellow),go(e4),paint(yellow),go(f3),paint(yellow),go(f3),paint(yellow),go(d1),paint(yellow),go(c2),paint(yellow),go(d3),paint(yellow),go(d4),paint(yellow),go(c4),paint(yellow),go(c5),paint(yellow),go(d5),paint(yellow),go(c6),paint(yellow),go(d4),paint(red),go(c5),paint(red),go(a4),paint(red),go(b3),paint(yellow),go(a4),paint(yellow)",0.0,0 (GF),Gesture interface + feedback,63.0,"paint({red},{c1,d2,e3,e4,f4}),go(c3),paint({red},2,diagonal up right),go(a3),paint({red},4,diagonal up right),go(f3),paint(yellow),go(e4),paint(yellow),go(f3),paint(yellow),paint({yellow},{d1,c2,d3,d4,c4,c5,d5,c6}),go(d4),paint(red),go(c5),paint(red),go(a4),paint(red),go(b3),paint(yellow),go(a4),paint(yellow)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,10.0
92,7,8,146,True,True,False,False,44.0,2023-03-29 09:39:47.149934,"go(f3),paint(yellow),go(d3),paint(yellow),go(d1),paint(yellow),go(d5),paint(yellow),go(b3),paint(yellow),go(e4),paint(blue),go(c2),paint(blue),go(c4),paint(blue),go(c6),paint(blue),go(a4),paint(blue),go(f4),paint(red),go(e3),paint(red),go(d2),paint(red),go(c1),paint(red),go(d4),paint(red),go(c3),paint(red),go(d6),paint(red),go(c5),paint(red),go(b4),paint(red),go(a3),paint(red),go(b3),paint(yellow)",1.0,1 (G),Gesture-interface,34.0,"go(f3),paint(yellow),go(d3),paint(yellow),go(d1),paint(yellow),go(d5),paint(yellow),go(b3),paint(yellow),go(e4),paint(blue),go(c2),paint(blue),go(c4),paint(blue),go(c6),paint(blue),go(a4),paint(blue),go(f4),paint(red),go(e3),paint(red),go(d2),paint(red),go(c1),paint(red),go(d4),paint(red),go(c3),paint(red),go(d6),paint(red),go(c5),paint(red),go(b4),paint(red),go(a3),paint(red),go(b3),paint(yellow)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,10.0
93,7,9,165,True,True,False,False,62.0,2023-03-29 09:40:50.823021,"go(f3),paint(blue),go(d1),paint(blue),go(d3),paint(blue),go(d5),paint(blue),go(b3),paint(blue),go(f4),paint(green),go(d2),paint(green),go(d4),paint(green),go(d6),paint(green),go(b4),paint(green),go(e3),paint(red),go(c1),paint(red),go(c3),paint(red),go(c5),paint(red),go(a3),paint(red),go(a4),paint(yellow),go(c2),paint(yellow),go(c4),paint(yellow),go(c6),paint(yellow),go(e4),paint(yellow)",0.0,0 (GF),Gesture interface + feedback,51.0,"go(f3),paint(blue),go(d1),paint(blue),go(d3),paint(blue),go(d5),paint(blue),go(b3),paint(blue),go(f4),paint(green),go(d2),paint(green),go(d4),paint(green),go(d6),paint(green),go(b4),paint(green),go(e3),paint(red),go(c1),paint(red),go(c3),paint(red),go(c5),paint(red),go(a3),paint(red),go(a4),paint(yellow),go(c2),paint(yellow),go(c4),paint(yellow),go(c6),paint(yellow),go(e4),paint(yellow)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,11.0
98,7,10,181,True,True,False,False,97.0,2023-03-29 09:42:28.074522,"go(e3),paint({yellow},2,square down right up),go(c3),paint({blue},2,square down right up),go(f3),paint({blue},2,right),go(c1),paint({blue},2,diagonal up right),go(d5),paint({blue},2,diagonal down right),go(d1),paint(yellow),go(c2),paint(yellow),go(a3),paint(yellow),go(a4),paint(yellow),go(c5),paint(yellow),go(d6),paint(yellow)",0.0,0 (GF),Gesture interface + feedback,88.0,"go(e3),paint({yellow},2,square down right up),go(c3),paint({blue},2,square down right up),go(f3),paint({blue},2,right),go(c1),paint({blue},2,diagonal up right),go(d5),paint({blue},2,diagonal down right),go(d1),paint(yellow),go(c2),paint(yellow),go(a3),paint(yellow),go(a4),paint(yellow),go(c5),paint(yellow),go(d6),paint(yellow)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,9.0
99,7,11,198,True,True,False,False,58.0,2023-03-29 09:43:26.405281,"go(f3),paint(blue),go(d2),paint(blue),go(d5),paint(blue),go(b3),paint(blue),go(b4),paint(blue),go(c1),paint(red),go(c2),paint(red),go(c6),paint(red),go(c5),paint(red),go(d4),paint(red),go(d3),paint(red),go(d5),paint(blue),go(d1),paint(green),go(d6),paint(green),go(e3),paint(green),go(e4),paint(green),go(a3),paint(yellow),go(a4),paint(yellow),go(c3),paint(yellow),go(c4),paint(yellow),go(f4),paint(blue)",0.0,0 (GF),Gesture interface + feedback,49.0,"go(f3),paint(blue),go(d2),paint(blue),go(d5),paint(blue),go(b3),paint(blue),go(b4),paint(blue),go(c1),paint(red),go(c2),paint(red),go(c6),paint(red),go(c5),paint(red),go(d4),paint(red),go(d3),paint(red),go(d5),paint(blue),go(d1),paint(green),go(d6),paint(green),go(e3),paint(green),go(e4),paint(green),go(a3),paint(yellow),go(a4),paint(yellow),go(c3),paint(yellow),go(c4),paint(yellow),go(f4),paint(blue)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,9.0
